Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
"Research Analyst (Data analyst, Market research)(Mới)",data analyst,Intermediate,2-5,CÔNG TY TNHH MTV PHẦN MỀM TIẾP THỊ THỂ THAO,Hồ Chí Minh,$816.33-10000.00,"Excel, Statistics, Analysis, SAS",Careerviet
"Senior Fullstack Developer (C#, Java) - Integrated Risk - Hà Nội - TA107(Mới)",full stack developer,Senior,2-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"SQL, Analysis, AWS, Azure, Git, Big Data",Careerviet
Nhân viên Chăm Sóc Khách Hàng,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$326.53-612.24,"Odoo, ERP",Careerviet
Trợ lý kiêm Phiên dịch Tiếng Nhật (N2),N/A,Intermediate,2-5,Công Ty TNHH Lampart,Hồ Chí Minh,Negotiable,,Careerviet
Salesforce Developers (English speaking),software developer,Intermediate,3-5,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Python, Java, React, Azure, CI/CD, AI, Agile, Salesforce",Careerviet
Senior ERP System Analyst,systems analyst,Senior,5-7,Coherent Vietnam,Đồng Nai,Negotiable,"SQL, Power BI, SAP, ERP",Careerviet
Senior RPA Developer (English speaking),software developer,Senior,1-2,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Git, CI/CD, Machine Learning, Agile, Scrum, Kanban",Careerviet
Game Server Programmer,game developer,Senior,3-7,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2448.98,"Java, Spring, MySQL, Redis, Linux",Careerviet
Unity Developer (Unity / C#),software developer,Senior,3-10,CÔNG TY TNHH ONEUNIVERSE VN,Hồ Chí Minh,$816.33-2040.82,"Git, Android, iOS, Unity, Game Development",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Negotiable,,Careerviet
Electrical Design Engineer ( Shipbuilding company),UX/UI designer,Intermediate,2-5,Công Ty TNHH MTV Piriou Việt Nam,Hồ Chí Minh,Negotiable,Analysis,Careerviet
Trưởng Phòng Marketing (CRM),data analyst,Senior,4-10,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$1020.41-1224.49,Excel,Careerviet
Nhân Viên Phát Triển Ứng Dụng Momo,frontend developer,Junior,1-3,VIETNAM GOBUY E-COMMERCE - CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ GOBUY VIỆT NAM,Hồ Chí Minh,$489.80-897.96,"Python, Java, JavaScript, HTML, CSS, React, Node.js, PHP, Vue.js",Careerviet
Nhân Viên Marketing - IT,IT professional,Junior,1,CÔNG TY TNHH VĂN LANG,Hồ Chí Minh,Negotiable,,Careerviet
Trưởng ban IT,IT professional,Intermediate,2-5,CÔNG TY CỔ PHẦN A25 HOTEL,Hà Nội,$1020.41-1632.65,ERP,Careerviet
Trợ lý phần mềm,system administrator,Junior,1-2,Công Ty Cổ Phần A25 Hotel,Hà Nội,$612.24-816.33,Linux,Careerviet
Business Analyst,business analyst,Intermediate,2-5,Tổng Công ty Cổ phần Bảo hiểm Quân đội (MIC),Hà Nội,Negotiable,,Careerviet
Chuyên viên SAP (MM/WMS hoặc PP),SAP consultant,Intermediate,2-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Negotiable,"SAP, ERP",Careerviet
Devops Engineer,DevOps engineer,Junior,2,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$816.33-2040.82,"AWS, Azure, GCP, VMware, Firewall",Careerviet
Giám đốc vận hành (Fintech),IT professional,Lead/Expert,7-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Negotiable,,Careerviet
Giám Đốc Chính sách Sản Phẩm Công nghệ,N/A,Lead/Expert,7-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$2040.82-3673.47,,Careerviet
Data Analyst/ Business Intelligence (6-months Contract),data analyst,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$693.88-938.78,,Careerviet
Chuyên viên cao cấp Dịch vụ CNTT - IT Helpdesk (Làm việc tại TSC Hà Đông - Hà Nội),IT support,Junior,2,Ngân hàng TMCP Việt Á – VietABank,Hà Nội,Negotiable,"SQL, HTML",Careerviet
Frontend Team Lead,frontend developer,Lead/Expert,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Negotiable,,Careerviet
Chuyên viên Tư  Vấn Triển Khai ERP Oracle,N/A,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,,Careerviet
Oracle EBS Developer,software developer,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,SQL,Careerviet
Chuyên Viên Quản Trị Dữ Liệu Oracle (DBA),database administrator,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,,Careerviet
Quản trị dự án phần mềm (PM),data scientist,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
Manual Tester,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên Thiết kế trải nghiệm Người dùng (UI_UX Designer),UX/UI designer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JavaScript, HTML5, CSS, React, JQuery, Angular, Bootstrap, Sass, jQuery, UI/UX",Careerviet
Chuyên viên phân tích dữ liệu (Data Analyst),data analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet
Software Developer,software developer,Senior,3-10,Phuc Thang Fine Furniture,Bình Dương,Negotiable,"SQL, Power BI, Express, ERP",Careerviet
Software  - Project Manager,project manager,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
IT support,IT support,Junior,1,Công Ty TNHH SML Việt Nam,Hưng Yên,Negotiable,,Careerviet
Nhân viên CNTT (Tiếng Trung),N/A,Junior,1,CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),Quảng NamĐà NẵngNghệ An,Negotiable,,Careerviet
Nhân viên IT Helpdesk,IT support,Intermediate,2-5,CÔNG TY CỔ PHẦN CHẾ BIẾN THỰC PHẨM HOÀNG SƠN,Bình Dương,Negotiable,,Careerviet
Digital & Growth Marketing Manager,IT professional,Senior,5-7,Soctrip,Hồ Chí Minh,Negotiable,"Firebase, SEO",Careerviet
Nhân Viên IT Support,IT support,Junior,2,Công ty TNHH Nesta,Hưng Yên,$408.16-612.24,,Careerviet
Chuyên viên Business Analyst (BA),business analyst,Junior,1-2,CÔNG TY TNHH TẬP ĐOÀN XÂY DỰNG DELTA,Hà Nội,$612.24-816.33,"SQL, ERP",Careerviet
Chuyên Viên Hỗ Trợ Phần Mềm Và Ứng Dụng,database administrator,Junior,2-3,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Negotiable,"SQL, PostgreSQL",Careerviet
[Hà Nội] SAP ABAP Developer,software developer,Junior,2,Công Ty Cổ Phần Chuỗi Thực Phẩm TH,Hà Nội,Negotiable,SAP,Careerviet
Chuyên gia Phát triển dịch vụ (API) - Khối Ngân hàng số (HO24.279),N/A,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Lập trình viên Fullstack .net,full stack developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$612.24-1020.41,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet
[A9] Cầu Giấy - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+ Không Yêu Cầu Kinh Nghiệm - Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[A9] Cầu Giấy Hà Nội - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+ Không Yêu Cầu Kinh Nghiệm - Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
"Senior Fullstack Developer (C#, .Net)",full stack developer,Senior,2-3,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Negotiable,"SQL, HTML, CSS, .NET, MongoDB, Docker, Kubernetes, Angular, Bootstrap, Redis, NoSQL, Kafka, RabbitMQ, Flutter",Careerviet
Cộng tác viên Hành chính mua sắm - Khối Công nghệ thông tin,N/A,Any Level,N/A,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
Senior Backend Developer (Java),backend developer,Senior,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Negotiable,,Careerviet
Senior Solution Consultant (Presales),DevOps engineer,Senior,3-5,HR Vietnam’s ESS Client,Hà Nội,$1500.00-2000.00,AWS,Careerviet
Employee Engagement Officer/ Executive,N/A,Junior,1-2,SPS Vietnam,Hồ Chí Minh,Negotiable,,Careerviet
Nhân viên Hệ Thống,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN HÙNG CƯỜNG PHARMA,Hồ Chí Minh,Negotiable,Excel,Careerviet
Local Field Manager - Solar & Commercial Products,N/A,Lead/Expert,5-20,TÜV Rheinland Vietnam,Hồ Chí Minh,Negotiable,,Careerviet
"Senior Backend Developer, PHP API",backend developer,Senior,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"Python, SQL, Analysis, PHP, Docker, Kubernetes, gRPC, Laravel, Git, CI/CD, Linux, Shell scripting, Load Balancing, Kafka, RabbitMQ",Careerviet
Senior Frontend Developer (React),frontend developer,Senior,5-20,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"JavaScript, HTML, CSS, Analysis, Firebase, GraphQL, Git, Agile, UI/UX, Kafka",Careerviet
MIS Data Analyst,data analyst,Intermediate,3-4,Công Ty TNHH Điều Intersnack Việt Nam,Hồ Chí Minh,Negotiable,"Power BI, Excel, Statistics",Careerviet
IT Supervisor,IT professional,Intermediate,3-5,CÔNG TY TNHH JOB HOUSE,Quảng Ninh,$1428.57,,Careerviet
IT DevOps,DevOps engineer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$408.16-530.61,"Kubernetes, GCP, CI/CD, Terraform, Bash",Careerviet
Kiểm toán viên (mảng Công nghệ/ Dữ liệu) - Auditor (IT/ Model/ Data) - Cơ quan Kiểm toán nội bộ (HO24.314),IT professional,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
"Chuyên viên quản trị, vận hành hạ tầng VDI (System Admin)  - Khối Công nghệ thông tin (HO24.316)",system administrator,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,VMware,Careerviet
Chuyên Viên Quản Lý Chất Lượng Phần mềm (QA),N/A,Intermediate,3,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$612.24-897.96,,Careerviet
Chuyên viên chính/Chuyên viên cao cấp Xây Dựng Sản Phẩm Thẻ,N/A,Junior,1-2,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (BA),data scientist,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Agile, Scrum",Careerviet
IT Software Engineer (Long Thanh IZ),software engineer,Any Level,N/A,Công ty TNHH framas Korea Vina,Đồng Nai,Negotiable,SQL,Careerviet
Customer Success Specialist (BPO/Outsourcing),data analyst,Junior,2-3,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-1020.41,"Data analysis, Analysis",Careerviet
PHÓ PHÒNG PHẦN MỀM,backend developer,Intermediate,3,Hệ thống Phòng khám 315,Hồ Chí Minh,Negotiable,"Python, MongoDB, Restful API, JIRA, Microservices",Careerviet
"Chuyên viên tư vấn, triển khai ERP - SAP module SD",SAP consultant,Intermediate,3-5,Công Ty Cổ Phần HUM,Hồ Chí Minh,$816.33-1428.57,"Agile, SAP",Careerviet
Business Analyst (Phân Tích Nghiệp Vụ Phần Mềm Kế Toán),business analyst,Junior,2-3,LacViet Computing Corporation,Hồ Chí Minh,Negotiable,"Agile, Scrum, ERP",Careerviet
Giám Đốc Dự Án Công Nghệ (Tài chính/Ngân hàng),N/A,Lead/Expert,8-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Negotiable,,Careerviet
Trưởng nhóm IT (Giải pháp phần mềm),IT professional,Senior,3-10,Công Ty TNHH May Thêu Giày An Phước,Hồ Chí Minh,$734.69-1224.49,"SQL, CSS, Power BI, .NET, Bootstrap, ERP",Careerviet
IT Infrastructure Engineer (Kỹ Sư Hạ Tầng CNTT),software engineer,Intermediate,2-5,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$734.69-1020.41,,Careerviet
Data Partner – Chuyên gia Đối tác dữ liệu - Hà Nội - TA139,data scientist,Senior,4-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, Excel, Statistics, Machine Learning, AI, R",Careerviet
Sales Manager/ Business Development Manager (Japanese Language/ Digital Solutions),IT professional,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$1632.65-3673.47,,Careerviet
Technical Project Manager,project manager,Intermediate,3-5,CÔNG TY TNHH INBOLD,Hồ Chí Minh,Negotiable,"JIRA, Content Management Systems",Careerviet
Data Platform Engineer - Khối Dữ liệu (HO24.317),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, Java, AWS, Azure, GCP, Spark, Big Data, AI",Careerviet
Chuyên viên cao cấp Quản trị dữ liệu - Mảng vận hành công cụ - HN - TA139,data scientist,Intermediate,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, R",Careerviet
Middle/ Senior NodeJS Developer,software developer,Intermediate,3-5,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh,Negotiable,"NodeJS, NestJS, MongoDB, Docker, MySQL, Redis, ElasticSearch, Git",Careerviet
IT COMTOR - TIẾNG NHẬT,IT professional,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hồ Chí Minh,$612.24-816.33,,Careerviet
DEVOPS,DevOps engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-1224.49,"Python, Java, Docker, Kubernetes, ElasticSearch, GitHub, CI/CD, Terraform, Bash, Microservices",Careerviet
Legal Executive,N/A,Intermediate,2-7,BSS Group,Hà Nội,$612.24-1020.41,,Careerviet
Giáo Viên Tin Học (Giảng Dạy Mô Hình School-Link),data engineer,Intermediate,1-5,Công ty CP IIG Việt Nam,Hà Nội,Negotiable,Spark,Careerviet
Java Developer Team Leader,software developer,Lead/Expert,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$1020.41-1428.57,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
[Hậu Nghĩa] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Negotiable,"SQL, Firewall",Careerviet
TRƯỞNG NHÓM PHÂN TÍCH DỮ LIỆU,data scientist,Intermediate,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1224.49-1836.73,"Python, SQL, Power BI, R",Careerviet
Product Manager,product manager,Lead/Expert,8-15,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,,Careerviet
SAP ABAP CONSULTANT,SAP consultant,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hà Nội,Negotiable,"Analysis, SAP",Careerviet
[Đức Hòa] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Negotiable,"SQL, Firewall",Careerviet
PRESALES ENGINEER,software engineer,Senior,2-15,CÔNG TY CP TM-DV SAO NAM AN,Hồ Chí Minh,$530.61-816.33,,Careerviet
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$408.16-734.69,"Java, SQL, Linux",Careerviet
SAP ABAP CONSULTANT,SAP consultant,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Analysis, SAP",Careerviet
Chuyên viên QA,QA engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-1224.49,"Agile, Scrum",Careerviet
Project manager,project manager,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$816.33-1224.49,JIRA,Careerviet
B2B Sales Executive,N/A,Junior,1-2,LacViet Computing Corporation,Hồ Chí Minh,Negotiable,,Careerviet
Customer Support (US Time),N/A,Junior,1,Công ty TNHH Levinci,Hồ Chí Minh,$612.24-734.69,,Careerviet
Head/Expert Data Scientist,data scientist,Lead/Expert,5,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,"Python, Data science, Statistics, GCP, Git, CI/CD, Spark, Big Data, Machine Learning, Deep Learning, Data Mining",Careerviet
Head/Expert Data Governance,N/A,Lead/Expert,3,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Negotiable,,Careerviet
Regional Information Security Officer,IT professional,Any Level,N/A,The Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ),Hà NộiVientiane,Negotiable,,Careerviet
Nhân Viên Kinh Doanh Phần Mềm,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$408.16-816.33,ERP,Careerviet
Giám Đốc Ban Pháp Chế - Head of Legal (Proptech),IT professional,Lead/Expert,4-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$2040.82-3265.31,,Careerviet
"HO - Chuyên gia Quản trị rủi ro công nghệ, Khối Quản lý rủi ro",N/A,Senior,4-6,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên viên/Chuyên viên chính phân tích dữ liệu (Business analytics),data analyst,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"Python, Power BI, Qlik",Careerviet
"Chuyên viên Quản trị Hệ thống, Mạng",security engineer,Intermediate,1-5,VCBS - Chung khoan VCB,Hà Nội,Negotiable,"Linux, Firewall",Careerviet
Chuyên viên An ninh thông tin,N/A,Intermediate,2-5,VCBS - Chung khoan VCB,Hà Nội,Negotiable,,Careerviet
Chuyên viên chính Vận hành,data analyst,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Negotiable,Excel,Careerviet
Chuyên viên cao cấp/Chuyên viên chính phát triển sản phẩm và Kinh doanh Tài chính số,data analyst,Senior,5-8,Ngân Hàng TMCP Tiên Phong (TPBank),Hồ Chí Minh,Negotiable,Excel,Careerviet
Software Engineer,software engineer,Junior,1-3,CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,$816.33-1632.65,"SQL, NodeJS, MongoDB, Docker, Kubernetes, PostgreSQL, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, Microservices, Kafka, RabbitMQ",Careerviet
UI/UX Designer,UX/UI designer,Any Level,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Negotiable,,Careerviet
Trưởng Nhóm IT - Biết Tiếng Anh,IT professional,Junior,2,CÔNG TY TNHH ANTA SPORTS VIỆT NAM,Hà Nội,$612.24-1020.41,,Careerviet
Head of HR (Marketing industry) - Ho Chi Minh/ Ha Noi,data scientist,Senior,5,Talent Trader Vietnam,Hà Nội,$2000.00,Agile,Careerviet
Chuyên viên Phân tích nghiệp vụ (Business Analyst) - Khối Công nghệ thông tin (HOLT.05),business analyst,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,Agile,Careerviet
Data Engineer - Khối Dữ liệu (HOLT.02),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Tableau, AWS",Careerviet
Kỹ Sư Phát Triển BackEnd  - Khối Công nghệ thông tin (HOLT.03),backend developer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Java, MongoDB, Spring, PostgreSQL, MySQL, Redis, Kafka",Careerviet
Chuyên viên Quản lý Hạ tầng Trung tâm dữ liệu  - IT Infrastructure Management - Khối Công nghệ thông tin (HO24.273),IT professional,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên Quản trị hạ tầng Public Cloud - Cloud Engineer (Public Cloud) - Khối Công nghệ thông tin (HO24.271),cloud engineer,Junior,1-2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"AWS, Azure",Careerviet
Chuyên viên Kiểm soát Tác động - Quality Assurance - Khối Công nghệ thông tin (HO24.275),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên Quản lý ứng dụng - Application Administrator - Khối Công nghệ thông tin (HO24.276),data scientist,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Linux, Unix",Careerviet
Data Scientist - Khối Dữ liệu (HOLT.01),data scientist,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Kỹ sư Phát triển Fullstack - Khối Công nghệ thông tin (HOLT.04),full stack developer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Java, NodeJS, MongoDB, PostgreSQL, MySQL, Redis, Agile, Microservices, Kafka",Careerviet
Chuyên viên Kiểm thử nghiệp vụ (Manual Tester) - Khối Công nghệ thông tin (HOLT.06),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Agile, Scrum, Android, iOS",Careerviet
Chuyên viên Giải pháp nền tảng - Platform Solution Specialist - Khối Công nghệ thông tin (HO24.277),backend developer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"MongoDB, AWS, Azure, GCP, PostgreSQL, MySQL, Redis, Kafka",Careerviet
TT KSNB&TT_Chuyên viên Kiểm soát nội bộ giám sát nghiệp vụ CNTT,N/A,Junior,1,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,,Careerviet
Văn phòng chuyển đổi_Chuyên gia/CVCC Kiến trúc sư giải pháp (Solution Architect),solutions architect,Senior,5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"SQL, Power BI, AWS, Azure, GCP, Hadoop, Big Data, NoSQL, ETL",Careerviet
Chuyên viên Quản trị hạ tầng Private Cloud - Cloud Engineer (Private Cloud) - Khối Công nghệ thông tin (HO24.272),cloud engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,VMware,Careerviet
HO - Chuyên viên Vận hành ứng dụng Quản trị - Khối CNTT,data engineer,Intermediate,2-4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"MySQL, Kafka",Careerviet
[A9] Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
[A9] Cầu Giấy - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
IT Support Analyst,IT support,Any Level,N/A,Công ty TNHH Chế biến Thực phẩm Olam Việt Nam,Đồng Nai,Negotiable,,Careerviet
DevOps Engineer (Logistics Techhub),DevOps engineer,Junior,1-3,Indo Trans Logistics,Hồ Chí Minh,Negotiable,"Python, MongoDB, Docker, Kubernetes, MySQL, ElasticSearch, Restful API, SOAP, Jenkins, CI/CD, Linux, Unix, NoSQL, TCP/IP, Nginx",Careerviet
IT System - Triển khai và phát triển hệ thống ERP/SAP,IT professional,Intermediate,3,Công Ty TNHH Rita Võ,Hồ Chí Minh,Negotiable,"SQL, SAP, ERP",Careerviet
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$408.16-734.69,"Java, SQL, Linux",Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (BA),N/A,Junior,2,Tổng công ty Bưu điện Việt Nam,Hà Nội,$489.80-1224.49,,Careerviet
Chuyên Viên Quản Trị Hệ Thống Phần Mềm CNTT,database administrator,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$489.80-734.69,"SQL, Excel, MySQL",Careerviet
Java Developer Team Leader,software developer,Lead/Expert,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$1020.41-1428.57,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
Front end Developer,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"JavaScript, HTML, CSS",Careerviet
Automation test,data scientist,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$489.80-1020.41,"GitHub, JIRA, Confluence",Careerviet
CVCC Quản trị hệ thống (HR system) - Hà Nội - TA133,data engineer,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,SQL,Careerviet
CV/CVC/CVCC Thông tin quản trị Ngân hàng cá nhân và Kênh phân phối (MIS 1),N/A,Junior,1-3,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",N/A,Senior,5-7,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Negotiable,,Careerviet
LIS Administrator (Laboratory Information System Administrator),system administrator,Intermediate,3,DIAG,Hồ Chí Minh,Negotiable,,Careerviet
"Project Manager  (Scum Master, Agile)",project manager,Intermediate,3,Tập đoàn Giáo dục Đại Trường Phát,Hồ Chí Minh,$1632.65,"JIRA, Agile, Scrum",Careerviet
IT Security,IT professional,Intermediate,3-4,"Rochdale Spears Co., Ltd.",Bình Dương,Negotiable,Analysis,Careerviet
Nhân viên IT,IT professional,Any Level,N/A,HỆ THỐNG GIÁO DỤC EDUFIT,Hà Nội,$408.16-489.80,,Careerviet
Chuyên viên Quản lý chất lượng (QA - QC),data engineer,Junior,2,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
