Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
ERP Leader,Data Scientist,Lead/Expert,5,Công Ty Cổ Phần Tập Đoàn Y Dược EBC,Hồ Chí Minh,$1224.49-1632.65,"Python, Odoo, PostgreSQL, Git, ERP",Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,Data Analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên cao cấp Mô hình rủi ro,Data Scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên Viên Phát triển phần mềm IT,IT Professional,Junior,1-3,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,$500.00-1000.00,"Java, SQL, Linux, Unix, Business Intelligence",Careerviet
Kiểm toán viên/ Chuyên viên Kiểm toán nội bộ Công nghệ thông tin,Data Engineer,Intermediate,2-7,VCBS - Chung khoan VCB,Hà Nội,Thương lượng,SQL,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,Data Analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
DevOps Engineer,Devops Engineer,Intermediate,2-5,CÔNG TY CỔ PHẦN TƯ VẤN GLOBAL CARE,Hồ Chí Minh,$816.33-1224.49,"SQL, Docker, Kubernetes, AWS, Azure, MySQL, Git, CI/CD, Terraform, Ansible, Chef, Puppet, Linux, Unix, Bash, NoSQL, Firewall, Microservices",Careerviet
Chuyên viên Phân tích Nghiệp vụ - Trung tâm Công nghệ Thông tin,Data Analyst,Junior,1-3,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,$500.00-1000.00,Excel,Careerviet
Nhân viên IT phần mềm,IT Professional,Junior,1,Công Ty Cổ Phần Bao Bì Việt Hưng Sài Gòn,Đồng Nai,$326.53-448.98,"Python, SQL",Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,Data Analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên Kiểm thử (Tester),QA Engineer,Junior,1-3,Ngân Hàng Thương Mại Cổ Phần Bảo Việt,Hà Nội,$500.00-1000.00,SQL,Careerviet
Senior Data Scientist - Ha Noi - TA133,Data Scientist,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, R",Careerviet
Chuyên viên lập trình báo cáo các phân hệ SAP,Backend Developer,Senior,5,Tổng công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội (HABECO - Bia Hà Nội),Hà Nội,$612.24-1020.41,"Python, Java, SQL, React, Excel, .NET, Linux, Unix, SAP, ERP, React Native",Careerviet
Data Engineer,Data Engineer,Intermediate,3,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, AWS, Azure, Hadoop, Spark, NoSQL, SAP, ERP, ETL, Airflow, Kafka",Careerviet
Nhân Viên SEO Marketing [Lương 12-18Tr],Data Scientist,Senior,3-10,CÔNG TY TNHH IN NHÃN BAO BÌ SÀI GÒN LABEL,Hồ Chí Minh,$489.80-734.69,"AI, SEO",Careerviet
Chuyên Viên Lập trình Backend,Backend Developer,Junior,2-3,Indovina Bank Ltd.,Hồ Chí Minh,$550.00-1000.00,"Java, Docker, Kubernetes, Spring, PostgreSQL, Restful API, Jenkins, Git, CI/CD, Microservices",Careerviet
Tester,QA Engineer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$408.16-612.24,N/A,Careerviet
IT Mobile App Developer,Mobile Developer,Intermediate,4,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,"React, Firebase, Git, Agile, UI/UX, Android, iOS, Flutter, React Native",Careerviet
Junior Developer,Software Developer,Junior,1-3,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,Thương lượng,"SQL, JavaScript, React, .NET, NodeJS, MongoDB, Angular, Redis, Microservices",Careerviet
Junior IT Support,IT Support,Junior,1-2,CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,$408.16-612.24,N/A,Careerviet
IT Hạ tầng - Chuỗi Cửa hàng,IT Professional,Intermediate,3-5,CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,$816.33-1020.41,N/A,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng ngoài Core,Data Analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
[H6] TỔNG ĐÀI VIÊN CHĂM SÓC KHÁCH HÀNG - HÃNG ĐIỆN MÁY TOSHIBA (Không ca đêm - Không doanh số),Business Analyst,Any Level,N/A,BellSystem24-Việt Nam,Hồ Chí Minh,$244.90-2653.06,N/A,Careerviet
Chuyên viên Quản trị Vận hành Ứng dụng Core,Data Analyst,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên Kinh doanh (Account Manager),Data Analyst,Lead/Expert,2,Công ty TNHH Viettel - CHT,"Hồ Chí Minh, Hà Nội",Thương lượng,Excel,Careerviet
Kinh Doanh Phân Phối,System Administrator,Junior,2-3,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Hồ Chí Minh,$612.24-1224.49,VMware,Careerviet
Chuyên gia Quản lý Phát hành,Embedded Systems Engineer,Senior,5,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Thương lượng,Agile,Careerviet
Chuyên gia Chuyển đổi phương thức làm việc Agile,Data Scientist,Senior,8,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Thương lượng,"JIRA, Confluence, Agile",Careerviet
Nhân viên kinh doanh,Data Analyst,Any Level,N/A,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hồ Chí Minh,$326.53-1224.49,Excel,Careerviet
Chuyên viên Quản trị Vận hành Cơ sở dữ liệu,Data Analyst,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,Excel,Careerviet
NHÂN VIÊN DATA ANALYST,Data Analyst,Intermediate,1-5,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHẨM BA ĐÌNH,Hà Nội,Thương lượng,"SQL, Power BI",Careerviet
110784 - ICT Engineer - Communication,Software Engineer,Intermediate,3-5,"RGF HR Agent Vietnam Co., LTD",Hà Nội,$1224.49-1510.20,N/A,Careerviet
Deputy IT Ecommerce Platform Manager,IT Professional,Lead/Expert,5-7,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,"JavaScript, HTML, CSS, PHP, JQuery, AWS, Bootstrap, jQuery, MySQL, GitHub, Agile, SEO",Careerviet
Chuyên viên cao cấp Mô hình rủi ro,Data Scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"Big Data, Machine Learning, Deep Learning, AI",Careerviet
Innovation Program Manager,Data Scientist,Lead/Expert,7-10,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"Analysis, Agile, Scrum",Careerviet
Operational Excellent Manager - Data Analysis,Data Analyst,Lead/Expert,7,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"SQL, Tableau, Power BI, Excel",Careerviet
Data Analyst (6-months Contract),Data Analyst,Junior,2,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$938.78,"SQL, Tableau, Power BI, Qlik, Excel, Power Point, Business Intelligence",Careerviet
IT Infra Executive,IT Professional,Intermediate,3-5,FamilyMart VietNam Joint Stock Company,Hồ Chí Minh,Thương lượng,"AWS, Azure, Linux, VMware, Hyper-V",Careerviet
Quality Control (Automation),IT Professional,Senior,3-10,Red Star Technology Company,Hồ Chí Minh,$1000.00-2500.00,"Python, SQL, AWS, gRPC, Angular, SOAP, Selenium",Careerviet
IT Officer,IT Professional,Any Level,N/A,CÔNG TY TNHH B & D LINGERIE VIỆT NAM,Bình Định,Thương lượng,N/A,Careerviet
IT Product Operations Specialist,IT Professional,Intermediate,1-5,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"JIRA, Agile, Scrum",Careerviet
IT Security Governance Specialist,IT Professional,Intermediate,3-5,Công ty CP Giáo dục Quốc tế Việt Úc,Hồ Chí Minh,Thương lượng,"Analysis, Linux",Careerviet
IT - Security Engineer (An ninh thông tin),Security Engineer,Intermediate,3,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Thương lượng,N/A,Careerviet
IT HelpDesk (F&B),IT Support,Intermediate,3,CÔNG TY TNHH TƯ VẤN VÀ ĐẦU TƯ HOÀNG SƠN,Hồ Chí Minh,Thương lượng,N/A,Careerviet
Chuyên viên Phân tích dữ liệu,Data Engineer,Junior,2-3,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Hồ Chí Minh,Thương lượng,"Python, SQL",Careerviet
Nhân viên Kỹ thuật IT,IT Professional,Junior,2,Công Ty Tnhh Thương Mại Dịch Vụ Xuất Nhập Khẩu Thế Giới Baby,Hồ Chí Minh,$367.35-612.24,N/A,Careerviet
Frontend Developer Specialist,Frontend Developer,Intermediate,2-5,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Thương lượng,"JavaScript, HTML, HTML5, CSS, CSS3, Angular, TypeScript, Sass, Unity",Careerviet
Business Intelligence,Business Intelligence Analyst,Junior,2,Concung.com - Con Cung Joint Stock Company,Hồ Chí Minh,Thương lượng,"SQL, Power BI, Data science, Analysis, Business Intelligence",Careerviet
Sales software manager,IT Professional,Lead/Expert,2-5,CÔNG TY TNHH CÔNG NGHỆ GLOBAL ADVN,Hồ Chí Minh,$938.78-1428.57,Analysis,Careerviet
"DevOps Engineer (Python, Nodejs, Java) - Khối Ngân hàng số (HO24.131)",Devops Engineer,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, Java, NodeJS, Docker, AWS, Azure, Linux",Careerviet
Data Scientist - Khối Dữ liệu (HO24.134),Data Scientist,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,N/A,Careerviet
Product manager,Product Manager,Lead/Expert,2,Công ty TNHH Viettel - CHT,Hà Nội,Thương lượng,N/A,Careerviet
Chuyên viên/CVCC Phân tích quản trị - Khối Dữ liệu (HO24.146),Business Intelligence Analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet
Chuyên viên/CVCC Mô hình kinh doanh (Data scientist) - Khối Dữ liệu (HO24.141),Data Scientist,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet
Senior IT Security Specialist (Infrastructure),IT Professional,Senior,3-5,FE CREDIT,Hồ Chí Minh,$1000.00-1600.00,"Python, PHP",Careerviet
Chuyên viên/CVCC/Chuyên gia Quản lý cấu trúc dữ liệu - Khối Dữ liệu (HO24.140),Data Analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,Tableau,Careerviet
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Khối Dữ liệu (HO24.142),Data Engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet
Business Analyst - Khối Dữ liệu (HO24.136),Business Analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet
Lập trình viên Backend - Backend Developer (Java) - Khối Ngân hàng số (HO24.130),Backend Developer,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Java, HTML5, JQuery, AWS, Azure, GCP, Bootstrap, jQuery, Spring, PostgreSQL, MySQL, REST API, AI",Careerviet
Data Analyst - Khối Dữ liệu (HO24.133),Data Analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,N/A,Careerviet
Data Engineer - Khối Dữ liệu (HO24.137),Data Engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Tableau, AWS",Careerviet
Data Architect - Khối Dữ liệu (HO24.138),IT Professional,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,N/A,Careerviet
Chuyên viên/CVCC Kiểm định mô hình (Model Validation) - Khối Dữ liệu (HO24.143),Data Scientist,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, SQL, Tableau, Power BI, MATLAB, R",Careerviet
Chuyên viên/CVCC Phân tích Khách hàng doanh nghiệp - Khối Dữ liệu (HO24.145),Business Intelligence Analyst,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet
Tester - Khối Dữ liệu (HO24.135),QA Engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",Backend Developer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet
Trưởng Phòng Kinh Doanh Phần Mềm,SAP Consultant,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$612.24-816.33,ERP,Careerviet
Senior Data Engineer,Data Engineer,Senior,3-5,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hà Nội,Thương lượng,"SQL, Big Data, ETL",Careerviet
Senior IT Governance Specialist,IT Professional,Senior,3-5,FE CREDIT,Hồ Chí Minh,$1000.00-1500.00,N/A,Careerviet
IT System Administrator,System Administrator,Intermediate,2-5,Vietnamese-German University (VGU),Bình Dương,$693.88-1020.41,"SQL, Azure, MySQL, Linux, VMware, Hyper-V, IIS",Careerviet
NHÂN VIÊN IT,IT Professional,Senior,2-15,Công ty cổ phần THH Decor (Nesta),"Hưng Yên, Hà Nội",$408.16-612.24,N/A,Careerviet
Trưởng nhóm IT phần mềm_ Nhà máy 4,IT Professional,Senior,5-10,CÔNG TY TRÁCH NHIỆM HỮU HẠN SÀI GÒN PRECISION,Hồ Chí Minh,Thương lượng,Python,Careerviet
Chuyên viên chính/Chuyên viên cao cấp vận hành mô hình - Trung tâm Quản trị dữ liệu,Data Engineer,Intermediate,2-7,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,"Docker, Kubernetes, Jenkins, CI/CD, TensorFlow, Keras, PyTorch, Hadoop, Spark, Airflow, Kafka",Careerviet
Finance Management System Development,Data Engineer,Intermediate,3-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ETL",Careerviet
IT Governance Manager,IT Professional,Lead/Expert,3-5,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,Hồ Chí Minh,Thương lượng,Analysis,Careerviet
Data Engineering,Data Engineer,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Python, Java, SQL, AWS, PostgreSQL, MySQL, Spark, NoSQL, Agile, Scrum, R",Careerviet
Chuyên viên Cao cấp Kiểm soát chất lượng (QA) - TA160,Backend Developer,Senior,3-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,"Hà Nội, Hồ Chí Minh",Thương lượng,"SOAP, Agile",Careerviet
Project Manager,Project Manager,Lead/Expert,3,Công ty Cổ phần Công nghệ Blue Ocean,Hồ Chí Minh,$1346.94,Excel,Careerviet
Data Governance,Data Engineer,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Python, SQL, AWS, PostgreSQL, MySQL, NoSQL, Agile, Scrum, R",Careerviet
Senior Data Analysis & Data Science,Data Scientist,Senior,3-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Python, SQL, Power BI, MongoDB, AWS, PostgreSQL, MySQL, Machine Learning, NoSQL, Agile, Scrum, SAP",Careerviet
Quality Assurance - Khối Công nghệ thông tin - Khối Công nghệ thông tin (HO24.203),QA Engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,N/A,Careerviet
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",Backend Developer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet
"CV/CVCC PHÁT TRIỂN HỆ THỐNG TÍCH HỢP, THANH TOÁN",Backend Developer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, MongoDB, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, NoSQL, Agile, Scrum, Kafka, Apache",Careerviet
T24 CORE BANKING DEVOPS ENGINEER,Devops Engineer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet
Senior Finance Management System Development,Data Engineer,Senior,3-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"SQL, AWS, PostgreSQL, MySQL, Spark, Agile, Scrum, SAP, ERP, ETL",Careerviet
Cloud Engineering & DevSecOps,Cloud Engineer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet
Chuyên viên/Chuyên viên cao Phát triển phần mềm số hóa quy trình nghiệp vụ - K.CNTT,Data Scientist,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"AWS, Agile, Scrum",Careerviet
Giám đốc khối Công nghệ thông tin,Data Engineer,Senior,5,NHÀ SÁCH TIẾN THỌ,Hà Nội,$1632.65-2857.14,Big Data,Careerviet
IT Project Management Officer,IT Professional,Intermediate,3,CÔNG TY CỔ PHẦN TẬP ĐOÀN GELEX,Hà Nội,Thương lượng,Analysis,Careerviet
Cloud Engineering & DevSecOps,Cloud Engineer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, Docker, Kubernetes, AWS, Azure, GCP, Jenkins, CI/CD, Ansible, Agile, Scrum",Careerviet
Data Analysis & Data Science,Data Scientist,Intermediate,1-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Python, SQL, Power BI, MongoDB, AWS, PostgreSQL, MySQL, NoSQL, Agile, Scrum, SAP, R",Careerviet
Senior Data Engineering,Data Engineer,Senior,3-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Python, Java, SQL, AWS, PostgreSQL, MySQL, Spark, NoSQL, Agile, Scrum, ETL, R",Careerviet
T24 CORE BANKING DEVOPS ENGINEER,Devops Engineer,Intermediate,2-5,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,"Java, Docker, AWS, Spring, PostgreSQL, MySQL, Git, GitHub, Ansible, Linux, Agile, Scrum, Kafka, Apache",Careerviet
Kỹ sư phát triển phần mềm (MES & IOT),Data Scientist,Junior,1,EuP Group,Hà Nội,$489.80-816.33,Python,Careerviet
Kỹ sư phát triển phần mềm (ERP & MES),Data Scientist,Junior,1,EuP Group,Hà Nội,$489.80-816.33,"Python, ERP",Careerviet
Chuyên gia/Trưởng nhóm phát triển sản phẩm và Kinh doanh Tài chính số,Data Analyst,Senior,5-8,Ngân Hàng TMCP Tiên Phong (TPBank),Hồ Chí Minh,Thương lượng,Excel,Careerviet
Nhân viên IT,IT Professional,Junior,1-2,CÔNG TY CỔ PHẦN NHỰA TÁI CHẾ DUY TÂN,Long An,$408.16-571.43,N/A,Careerviet
Trưởng phòng Kinh doanh CNTT,Data Analyst,Junior,2,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,Thương lượng,"Excel, Power Point",Careerviet
Trưởng bộ phận AI & Big Data,Data Scientist,Senior,3-15,Tập Đoàn Karofi Holding,"Hà Nội, Hưng Yên",$1500.00-2000.00,"AWS, Azure, GCP, Big Data, AI",Careerviet
Backend Developer,Backend Developer,Senior,3-10,Tập Đoàn Karofi Holding,Hà Nội,$1000.00-1600.00,"MongoDB, PostgreSQL, MySQL, Agile, Serverless",Careerviet
Kỹ sư Thiết kế Điện tử (Hardware Engineer),Software Engineer,Senior,1-10,Tập Đoàn Karofi Holding,"Hưng Yên, Hà Nội",$700.00-1000.00,N/A,Careerviet
Embedded System Developer - Kỹ sư Lập trình Nhúng,Software Developer,Senior,3-15,Tập Đoàn Karofi Holding,"Hà Nội, Hưng Yên",$800.00-1500.00,"Python, AWS, Linux, Agile",Careerviet
Senior Business Intelligence Analyst - Corporate Banking - Hà Nội - TA133,Business Analyst,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"SQL, Excel, R",Careerviet
Chuyên viên Cấp cao/Chuyên gia Quản trị Dữ liệu - Phòng Dữ liệu Chuyển đổi số - Dự án Chuyển đổi số,Data Scientist,Intermediate,3,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"Python, SQL, Excel, Agile, Scrum, R",Careerviet
Senior Business Intelligence Analyst - Retail Banking- Hà Nội - TA133,Business Analyst,Senior,5-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, R",Careerviet
Release Train Engineer,Software Engineer,Senior,8-9,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Agile, Scrum",Careerviet
Lập Trình Viên (Power Platform Office 365),Data Analyst,Intermediate,2-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,$653.06-775.51,"Power BI, Excel, Analysis",Careerviet
Product Owner - Data Product - Digital Transformation Project,Product Manager,Junior,1-3,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"SQL, Tableau, Power BI, Data analysis, Analysis, AWS, Azure, GCP, Big Data, AI",Careerviet
Solution Architect,Solutions Architect,Senior,5-7,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"AWS, Azure",Careerviet
Senior Social Media - Digital Marketing Center - Data and Digital Transformation Division,IT Professional,Senior,1,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,N/A,Careerviet
Kỹ Sư AI,Data Scientist,Junior,2-3,TRAN DUC GROUP - CÔNG TY CỔ PHẦN TRẦN ĐỨC,Bình Dương,Thương lượng,AI,Careerviet
Data Scientist Expert - Hà Nội - TA133,Data Scientist,Lead/Expert,5-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Data analysis, Data science, Statistics, Analysis, Machine Learning, Data Mining, Business Intelligence, R",Careerviet
Project Coordinator,Devops Engineer,Intermediate,2-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,$734.69-897.96,"SQL, Power BI, Azure",Careerviet
CVCC Phân tích kinh doanh (Điều phối các dự án Thu hồi nợ) - TA082,Data Scientist,Junior,2,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Agile, Scrum",Careerviet
Chuyên viên Cấp cao/Chuyên gia - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,Devops Engineer,Junior,1,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"Java, HTML, CSS, PHP, Docker, TypeScript, Jenkins, CI/CD",Careerviet
Chuyên viên Cấp cao/Chuyên gia - Phát triển T24 - Phòng Phát triển và Vận hành Ứng dụng - Khối Công nghệ,Data Engineer,Intermediate,1-5,Ngân Hàng TMCP Quốc Dân (NCB),Hà Nội,Thương lượng,"Java, SQL",Careerviet
Software Engineer (Power Platform Office 365),Software Engineer,Intermediate,3-5,CÔNG TY CP CÔNG NGHỆ QI,Hồ Chí Minh,Thương lượng,"Power BI, Analysis",Careerviet
Digital Sales Specialist,IT Professional,Junior,2-3,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$1020.41-1224.49,Business Intelligence,Careerviet
IT DevOps,Devops Engineer,Junior,2,CÔNG TY TNHH FDI FINANCE,Hà Nội,$1224.49,"Python, Docker, Kubernetes, PostgreSQL, MySQL, Jenkins, CI/CD, Agile, Scrum, Salesforce",Careerviet
UI UX Designer,UX/UI Designer,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ THỂ THAO OOKK,Hồ Chí Minh,Thương lượng,"AI, Figma",Careerviet
AI Data Science Manager,Data Scientist,Lead/Expert,5-8,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"Python, Data science, AWS, Azure, Machine Learning, AI",Careerviet
Senior Data Scientist - Hà Nội - TA139,Data Scientist,Senior,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, R",Careerviet
Chuyên viên phát triển phần mềm cấp cao (Senior Back-end),Backend Developer,Senior,4-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Java, SQL, HTML5, CSS3, Docker, Spring, REST API, SOAP",Careerviet
Chuyên viên kiểm thử tự động,Data Scientist,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Selenium, JIRA, Agile",Careerviet
Lập trình viên ứng dụng tại Hà Nội,Frontend Developer,Intermediate,2-5,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$612.24-1020.41,"Python, Java, SQL, JavaScript, HTML, CSS, JQuery, Docker, Bootstrap, jQuery, MySQL, Git, GitHub, Big Data",Careerviet
Chuyên viên phát triển phần mềm bậc cao (Senior Front-end),Frontend Developer,Senior,4-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"HTML5, CSS3, REST API, SOAP",Careerviet
Chuyên Viên Chất Lượng Dữ Liệu/ Kiểm Soát Chất Lượng (Data Quality/ Quality Control),IT Professional,Senior,2-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Thương lượng,"Python, SQL, JavaScript, JIRA",Careerviet
