Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Business Intelligence Manager,business intelligence analyst,Senior,5,Công Ty Cổ Phần Giải Pháp Thanh Toán Số (MFast),Hồ Chí Minh,Negotiable,"BI Tools, Business Intelligence, Data Analysis, Data Visualization, SQL",Vietnamworks
Developer - IT Process Automation,software developer,Any Level,N/A,Công Ty TNHH Century Distribution Systems (International) Limited,Hồ Chí Minh,$800.00-1000.00,"Computer Science, EDI, JSON, XML, .NET",Vietnamworks
BD - UX Researcher (Service Design),UX/UI designer,Intermediate,3,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Negotiable,"Communication, Critical Thinking, Service Design, User Research, Qualitative Data Analysis",Vietnamworks
Middle/Senior Java Developer,software developer,Intermediate,2,MB AGEAS Life Insurance Company Limited,Hà nội,Negotiable,"Agile Scrum, Java Spring Framework",Vietnamworks
Data Architect - Khối Dữ Liệu (Ho24.297),IT professional,Senior,5,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Negotiable,"Banking Solution, Cấu trúc dữ liệu, Data Architecture, Data Management, Xây Dựng Giải Pháp",Vietnamworks
Senior Automation Test Leader,QA engineer,Senior,7,Capgemini Vietnam,Hồ Chí Minh,Negotiable,"Automation Testing, QA, QC, Software Testing, Web Automation Testing",Vietnamworks
Software Test Engineer,software engineer,Any Level,N/A,Vinfast Trading And Production JSC,Hồ Chí Minh,Negotiable,"Software Testing, Automation Testing, Test, Manual Testing, Software Manual Testing",Vietnamworks
Nhân Viên Phát Triển Sản Phẩm Mới (Ipqc) (Chấp Nhận Sinh Viên Mới Ra Trường),data scientist,Junior,1,Foster Electric (Bac Ninh) Co. Ltd,Bắc Ninh,$367.35-448.98,"Giao Tiếp, Kỹ Thuật, Phát Triển Sản Phẩm, Sáng Tạo, Tiếng Anh",Vietnamworks
Mobile Developer (Flutter/ React Native/ Android/ iOS),mobile developer,Any Level,N/A,Công Ty Cổ Phần Phân Phối Quốc Tế,Hồ Chí Minh,Negotiable,"React, Flutter, Android, OS System, API",Vietnamworks
Nhân Viên Phòng Kế Hoạch & Marketing Dịch Vụ (R_SPOD2411),business intelligence analyst,Any Level,N/A,Công Ty Ô Tô Toyota Việt Nam,Hồ Chí Minh,$500.00-600.00,"Production Monitoring, KPI Reporting, Data Analysis, Microsoft Office, Access SQL",Vietnamworks
Lập Trình Viên,backend developer,Junior,1,Taixin Printing VINA,Bắc Ninh,$4.08-16.33,"MS SQL, C#, ERP, Phát Triển Phần Mềm, Thiết Kế Phần Mềm",Vietnamworks
"Senior Executive, Digital Business",IT professional,Senior,5,"DKSH Vietnam Co., Ltd.",Hồ Chí Minh,$1224.49-1632.65,"Analytical Thinking, Data Analysis, Microsoft Office, Project Management, Salesforce",Vietnamworks
Chuyên Viên Tích Hợp Hệ Thống,DevOps engineer,Junior,2,Công Ty CP Công Nghệ Bằng Hữu (Amigo),"Hà Nội, Hồ Chí Minh",Negotiable,"Cloud Solution, System Integrators, Linux, SAN Storage, Cấu Hình Switch",Vietnamworks
Trưởng Phòng IT,IT professional,Intermediate,3,Vifon,Hồ Chí Minh,$1500.00-3500.00,"Project Management, IT System Administration, IT Operations, ERP, Công Nghệ Thông Tin",Vietnamworks
IT Manager (Cyber Security Experienced),IT professional,Intermediate,3,Unigen Vietnam Hanoi Co.Ltd,Hồ Chí Minh,Negotiable,"ISO 27001, Risk Assessment, Security Infrastructure, Cyber Security, IT Operations",Vietnamworks
Senior IT Business Analyst / Consultant Chinese/ German and English Speaking,business analyst,Senior,5,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Negotiable,"Agile Methodologies, Business Analysis, Communication, Data Visualization, MS SQL",Vietnamworks
ERP Application,data scientist,Senior,5,Modelleisenbahn Việt Nam,Bình Dương,Negotiable,"Supply Chain, Production Planning, ERP Application, XML, ERP",Vietnamworks
Temporary Process Improvement Specialist (8 Months),data scientist,Junior,1,Techcombank,Hà nội,Negotiable,"Banking, Process Improvement, Quality Control, Six Sigma, Lean",Vietnamworks
Senior IT Implementation Consultant,IT professional,Senior,5,Công Ty Cổ Phần Laidon Việt Nam,Hồ Chí Minh,Negotiable,"ERP Implementation, Project Management, Agile, Computer Science, Jira",Vietnamworks
Presales Consultant (Security/network),IT professional,Intermediate,3,Công Ty Cổ Phần Đầu Tư Phát Triển Công Nghệ Điện Tử Viễn Thông (Elcom Corp),Hà Nội,Negotiable,"Công nghệ thông tin, Viễn Thông, Nghiên Cứu Sản Phẩm, Security Management, Thiết Kế Giải Pháp",Vietnamworks
Chuyên Viên Phát Triển Và Vận Hành (Nhóm Dữ Liệu Lớn) – CV2 (Mã: Cmt.bdt.cv2),database administrator,Junior,1,Công Ty Cổ Phần Thanh Toán Quốc Gia Việt Nam,Hà Nội,Negotiable,"Tài chính Ngân hàng, Big Data, C, Linux, Oracle",Vietnamworks
Fortran Developer (ASAP),software developer,Any Level,N/A,Hitachi Digital Services,Hồ Chí Minh,$1500.00-3500.00,"Công nghệ thông tin, Fortran, IT Phần Mềm, Software Programming, Coding Experience",Vietnamworks
Kỹ Sư Phát Triển Phần Mềm,backend developer,Junior,1,Trường Đại Học CMC,Hà Nội,Negotiable,"Python, Java, C++, C#, Data Mining",Vietnamworks
Data Platform Engineer - Khối Dữ Liệu (Ho24.317),software engineer,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Negotiable,"Big Data, Data Engineer, Data Lake, Open Source Framework, Spark",Vietnamworks
Phó Phòng/trưởng Phòng IT,IT professional,Senior,7,Công Ty TNHH Jcv Corp,Hồ Chí Minh,$80.61,"MES, ERP, Project Management, Data Processing, SQL",Vietnamworks
IT Information Security,IT professional,Junior,2,Shinhan Vietnam Finance Company Limited,Hồ Chí Minh,Negotiable,"Security System Management, Security Risk Assessment, IT Governance, SIEM, IT Policy",Vietnamworks
Manager/ Senior Commercial Business Analysts,business analyst,Senior,7,Công Ty Cổ Phần Sữa Việt Nam (Vinamilk),Hồ Chí Minh,Negotiable,"Business Intelligence, Data Analysis, Effective Communication, Financial Evaluation, Microsoft Office",Vietnamworks
Software Security Engineer (Vacancy: 02),security engineer,Any Level,N/A,LG Electronics Development Viet Nam Company Limited,Hà nội,$1000.00-2200.00,"Security, Cybersecurity, Hardening, LINUX",Vietnamworks
Nhân Viên QC Nhà Hàng,data scientist,Junior,1,Công Ty Cổ Phần Tầm Nhìn Quốc Tế Aladdin,Hà Nội,$367.35-530.61,"Kiểm Soát Chất Lượng, Phân Tích Đánh Giá, Quản Lý Quy Trình, Xây Dựng, Dịch Vụ Nhà Hàng",Vietnamworks
CVCC Quản Lý Cấu Trúc Dữ Liệu - Data Structure Management - Khối Dữ Liệu (Ho24.299),data scientist,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Negotiable,"Quản Trị Dữ Liệu, Tài chính Ngân hàng, Xây Dựng Cơ Sở Dữ Liệu, Quản Trị Hệ Thống Thông Tin, TOEIC 500",Vietnamworks
Senior Data Architect,IT professional,Senior,5,HEINEKEN Vietnam,Hồ Chí Minh,Negotiable,"Python, Data Architecture, DevOps",Vietnamworks
CVCC Phân Tích Quản Trị - Governance Analysis Specialist - Khối Dữ Liệu (Ho24.305),business intelligence analyst,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Negotiable,"SQL, Power BI, Thu Thập Dữ Liệu, Tài chính Ngân hàng, Báo Cáo Quản Trị",Vietnamworks
Business Analyst,business analyst,Intermediate,3,Vinfast Trading And Production JSC,Hà nội,Negotiable,business analyst,Vietnamworks
Nhân Viên Vận Hành Ứng Dụng,data scientist,Junior,1,Công Ty Cổ Phần Traphaco,Hà Nội,$571.43,"Quản Trị Cơ Sở Dữ Liệu, Manage ERP Software, Dms, E-Office, Triển Khai Dự Án",Vietnamworks
Nhân Viên IT (Staff/senior Staff),IT professional,Senior,2,Hanwha Vision Viet Nam Company Limited (Tên Cũ Là Hanwhatechwin Security Vietnam),Bắc Ninh,$400.00-600.00,"IT Phần Mềm, IT, Server System Management, Vận hành máy chủ, Cấu Hình Tường Lửa",Vietnamworks
Database Engineer (DBA),database administrator,Any Level,N/A,Công Ty TNHH LG CNS Việt Nam,Hà nội,Negotiable,"DBA, DBMS, AWS, SQL, Cloud",Vietnamworks
Staff DevOps Engineer ( CI/CD),DevOps engineer,Any Level,N/A,"Renesas Design Vietnam Co., Ltd.",Hồ Chí Minh,Negotiable,"Linux, DevOps, CI/CD, Git",Vietnamworks
Chuyên Viên Nghiệp Vụ,business intelligence analyst,Any Level,N/A,Công Ty Bảo Việt Tràng An,Hà Nội,$408.16-612.24,"Bảo Hiểm Phi Nhân Thọ, Business Analysis, Bảo Hiểm, Báo cáo dữ liệu, Thống Kê",Vietnamworks
Senior Quality Engineer,software engineer,Senior,3,Navigos Search,"Hà nội, Hồ Chí Minh",$1000.00-1200.00,"Mechanical Engineering, QAC, AS9100, IATF 16949:2016, Problem-solving",Vietnamworks
"Chuyên Viên Cao Cấp Phát Triển Ứng Dụng (.Net, Java)",backend developer,Any Level,N/A,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Hà Nội,$500.00-1500.00,"Java, .Net, Full Stack Development",Vietnamworks
Senior Full Stack Developer (Typescript + React + Node.js),full stack developer,Senior,5,Công Ty TNHH Slasify Vietnam,N/A,$2000.00-5000.00,"TypeScript, React.js, PostgreSQL, Redis",Vietnamworks
Giám Đốc Công Nghệ (CTO) Cho Startup Mới Thành Lập,data scientist,Junior,2,Công Ty TNHH Inpos,Hà Nội,$2000.00-3000.00,"Khoa Học Máy Tính, Fintech, Lãnh Đạo, Phát Triển Sản Phẩm, Quản Lý Rủi Ro",Vietnamworks
Điều Khiển Điện/ Lập Trình PLC (Nhật Bản/HCM),embedded systems engineer,Junior,2,Công Ty TNHH R Techno Việt Nam,Hồ Chí Minh,$2275.00,"Lập Trình PLC, Thiết Kế Máy Gia Công, Thiết Kế Điện, Tiếng Nhật N3, Kỹ Năng Lập Trình Macro",Vietnamworks
Kỹ Sư Vận Hành Hệ Thống Bảo Mật,data scientist,Intermediate,3,"Công Ty Cổ Phần Công Nghệ Thông Tin, Viễn Thông Và Tự Động Hoá Dầu Khí",Hà Nội,$748.30-952.38,"Vận Hành Hệ Thống, Bảo Mật Hệ Thống, Hệ Thống Bảo Mật, Firewall, An Toàn Thông Tin",Vietnamworks
Chuyên Viên Quản Trị Mạng & Hệ Thống,network engineer,Junior,1,Tập Đoàn Hateco,Hà Nội,$600.00-800.00,"Network, Firewall, CCNP, CCNA, Quản Trị Hệ Thống Mạng",Vietnamworks
Trưởng Phòng Phát Triển Sản Phẩm Số,data scientist,Senior,5,Công Ty Cổ Phần Viễn Thông Di Động Đông Dương Telecom,Hà Nội,$1500.00-2500.00,"Marketing Management, Truyền Thông, Marketing Campaign, Phát Triển Sản Phẩm, Digital",Vietnamworks
ERP Specialist,SAP consultant,Junior,1,Be Group Joint Stock Company,Hồ Chí Minh,Negotiable,"C#, Data Analysis, ERP Systems, Problem-solving, Project Management",Vietnamworks
IT Staff,IT professional,Junior,1,Panasonic Appliances Vietnam,Hồ Chí Minh,Negotiable,"IT System Administration, IT Phần Mềm, C#, Full Stack Development, Lập Trình Backend",Vietnamworks
"Chuyên Gia Quản Trị Cơ Sở Dữ Liệu, Phòng Mis, Khối TCKT",data scientist,Any Level,N/A,Ngân Hàng TMCP Đại Chúng Việt Nam,Hà Nội,$500.00-1500.00,"Công Nghệ Thông Tin, Tài Chính, Quản Trị Cơ Sở Dữ Liệu",Vietnamworks
Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),business analyst,Junior,1,Tổ Chức Giáo Dục FPT,Hồ Chí Minh,Negotiable,"Phân Tích Hệ Thống, ERP, Công Nghệ Thông Tin, Business Analysis, IT Phần Mềm",Vietnamworks
CRM Data and Analytics Leader,data analyst,Lead/Expert,3,Công Ty Cổ Phần Sữa Vitadairy Việt Nam,"Hồ Chí Minh, Hà Nội",Negotiable,"CRM Database, Data Analysis, Salesforce, SQL, Python",Vietnamworks
System Manager,system administrator,Senior,6,Vietjet Air,Hồ Chí Minh,Negotiable,"IT System Administration, Cloud Services, Window Server, LINUX, Virtualization",Vietnamworks
Chuyên Viên Quản Trị Mạng,data scientist,Any Level,N/A,Ngân Hàng TMCP Xuất Nhập Khẩu Việt Nam (Eximbank),Hồ Chí Minh,$1000.00-1500.00,"SLA Control, Công nghệ thông tin, Quản Trị Hệ Thống CNTT",Vietnamworks
Unity Developer,software developer,Junior,1,Công Ty TNHH Thankslab Việt Nam,Hồ Chí Minh,Negotiable,"OOP, Phát Triển Game, Tiếng Anh, Tiếng Nhật, Phát Triển Unity",Vietnamworks
Chuyên Viên Vận Hành Ứng Dụng Quản Trị - Khối CNTT,database administrator,Junior,2,Ngân hàng Lộc Phát Việt Nam LPBank,Hà nội,Negotiable,"Công Nghệ Thông Tin, MariaDB, OpenStack, Oracle Database, Quản Trị Máy Chủ",Vietnamworks
Trưởng Nhóm Kiến Trúc Giải Pháp - Khối Công Nghệ Thông Tin,data scientist,Senior,5,Ngân Hàng TMCP Tiên Phong (Tpbank),Hồ Chí Minh,$1000.00-2000.00,"Tiếng Anh, Kiến Trúc Giải Pháp, Internet Banking, Giải Pháp Kỹ Thuật, Quản Lý Kiến Trúc",Vietnamworks
Chuyên Viên Vận Hành Máy Chủ & Nền Tảng - Khối CNTT,data scientist,Intermediate,4,Ngân hàng Lộc Phát Việt Nam LPBank,Hà nội,Negotiable,"Cấu Hình Lưu Trữ, Công Nghệ Phần Mềm, Công Nghệ Thông Tin, Quản Trị Máy Chủ, Vận Hành Máy Chủ",Vietnamworks
Software Architect (Quantity: 01),software architect,Intermediate,3,LG Electronics R&D Vietnam,Hà Nội,Negotiable,"English, Java, Automotive, Software Architecture Design, C++",Vietnamworks
SAP Logistic Consultant (Module MM / PP / SD) - Lương Thưởng Hấp Dẫn,SAP consultant,Intermediate,3,Công Ty Cổ Phần Tư Vấn Công Nghệ Ngs (Ngsc),Hà Nội,$1800.00,"Công Nghệ Thông Tin, IT Solutions Delivery, Sap, SAP FICO, Project Management",Vietnamworks
Chuyên Viên Back End,backend developer,Junior,2,Công Ty Cổ Phần Chứng Khoán KB Việt Nam,Hà Nội,$600.00-1500.00,"Lập Trình Backend, Python, RESTful API, SQL, Java Spring Boot",Vietnamworks
CVCC Chính Sách và Chất Lượng Dữ Liệu - Data Policy and Quality Senior Specialist - Khối Dữ Liệu (Ho24.298),IT professional,Senior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà nội,Negotiable,"Bảo Mật Dữ Liệu, Phân Tích Dữ Liệu, Quản Trị Dữ Liệu, Tài chính Ngân hàng, Xây Dựng Cơ Sở Dữ Liệu",Vietnamworks
"Chuyên Viên Công Nghệ Thông Tin (Quản Lý Phần Mềm, Ứng Dụng)",data engineer,Intermediate,3,Bitexco Power Corporation,Hà nội,Negotiable,"Công Nghệ Thông Tin, NodeJS, Quản Lý Phần Mềm, SQL Server, SQL Server",Vietnamworks
IT Qc/tester (Temporary 8 Months),QA engineer,Junior,1,Công Ty TNHH Bảo Hiểm Nhân Thọ Generali Việt Nam,Hồ Chí Minh,Negotiable,"Analytical Skills, Communication Skills, Manual Testing, Quality Control",Vietnamworks
Japanese BrSE Cum Project Lead/Project Manager,project manager,Lead/Expert,3,"ARIS Vietnam Co., Ltd",Hồ Chí Minh,Negotiable,"C#, Giao Tiếp Tiếng Nhật Bản, Java Web, Java Web, Java Web, Java Web, Phát Triển Ứng Dụng Web, Quản Lý Dự Án",Vietnamworks
SAP Senior Consultant - SAP FI,SAP consultant,Senior,N/A,Deloitte Consulting SEA,Hồ Chí Minh,Negotiable,"SAP, Consulting, Information Technology, SAP Consulting, Manufacturing Operations",Vietnamworks
"Nhân Viên Kỹ Thuật (Lĩnh vực CCTV, Camera, IT,...)",IT professional,Any Level,N/A,Công Ty Cổ Phần Nhà An Toàn,"Hà Nội, Hồ Chí Minh",$408.16-612.24,"CCNA, CCNP, MCSA",Vietnamworks
IT Security Engineer Cybersecurity & Networks,security engineer,Any Level,N/A,Công Ty Cổ Phần Chứng Khoán KIS Việt Nam,Hồ Chí Minh,$600.00-2000.00,"Network Security, System Security Management, Application Security Assessment, CEH, CISSP",Vietnamworks
Senior UI/UX Developer,software developer,Senior,3,MAMABOX CORPORATION (VIETNAM) Company Limited,Hồ Chí Minh,$1500.00-2000.00,"HTML5, CSS3, JavaScript, PrestaShop, Effective Communication",Vietnamworks
CRM System and Infrastructure Manager,data engineer,Senior,5,Abbott,Hồ Chí Minh,Negotiable,"Systems Integration, CRM Development, Infrastructure, IT Infrastructure Management, SQL",Vietnamworks
Back-end Developer,backend developer,Any Level,N/A,GSM,Hà Nội,$1000.00-3000.00,"Java, C#, Back-end Programming, API, .NET",Vietnamworks
Network Engineer/ Kỹ Sư Mạng,software engineer,Any Level,N/A,Samsung Electronics HCMC CE Complex,Hồ Chí Minh,Negotiable,"CCNA, CCNP, Khắc Phục Sự Cố Mạng, Kĩ Thuật Mạng, Xử lí sự cố mạng",Vietnamworks
[Long An] IT Manager (Chinese Speaking),IT professional,Any Level,N/A,Navigos Search,Hồ Chí Minh,Negotiable,"ERP systems, Chinese, IT Management, Network, Infrastructure",Vietnamworks
Senior Technology Risk Consultant in HCMC Office,IT professional,Senior,N/A,Ernst & Young Vietnam Limited (EY Vietnam),"Hồ Chí Minh, Hà nội",Negotiable,"CISA, MIS, database management, ITSM, ISO 27001",Vietnamworks
Nhân Viên Quản Lý Chất Lượng QC (Cơ Khí),embedded systems engineer,Any Level,N/A,Công Ty TNHH Xe Buýt Daewoo Việt Nam,Hồ Chí Minh,$300.00-500.00,"QC, Ô Tô, ISO, AutoCAD",Vietnamworks
IT Phần Mềm,IT professional,Any Level,N/A,Japfa Comfeed Vietnam Ltd,Hồ Chí Minh,Negotiable,".NET, FrontEnd, Flutter, MySQL, Lập Trình Backend",Vietnamworks
Visual Product Designer,data scientist,Any Level,N/A,Navigos Group,"Hồ Chí Minh, Hà nội",$1224.49-1836.73,"Adobe Creative Suite, Branding, Collaboration, Illustration, Illustration, Visual Design",Vietnamworks
Nhân Viên IT Quản Trị Hệ Thống và Mạng (IT Helpdesk),IT support,Any Level,N/A,Công Ty Cổ Phần Western Pacific,Hồ Chí Minh,$1000.00-2000.00,"Quản Trị Website, IT Helpdesk, IT Administration, Giải Quyết Sự Cố Mạng, An Ninh Mạng",Vietnamworks
"Database Admin (Oracle, Linux) (Senior Level)",database administrator,Senior,N/A,Công Ty Cổ Phần Chứng Khoán KIS Việt Nam,Hồ Chí Minh,$800.00-2500.00,"Data Management, DBA, Linux OS, Oracle Database, Teamwork",Vietnamworks
Nhân Viên It Phần Mềm,IT professional,Any Level,N/A,Trường THCS Và THPT Đinh Thiện Lý ( Lawrence S.ting School ),Hồ Chí Minh,Negotiable,"HTML Programming, Jquery Or Angular, Web Application Technology, Sql Query Proficiency, Software Engineering",Vietnamworks
Chuyên Viên Cao Cấp Giám Sát An Ninh Thông Tin (SOC - Senior Threat Hunting & Incident Responder),security engineer,Senior,N/A,Công Ty Cổ Phần Chứng Khoán SSI,Hà Nội,$1300.00-2500.00,"Analytical Skills, Incident Response, IT Monitoring, Network Security, Threat Hunting",Vietnamworks
Senior Business Analyst (Analytics Consultant),business analyst,Senior,N/A,MiTek Việt Nam,Hồ Chí Minh,Negotiable,"Business Analysis, Data Analytics, Business Analyst, English B2, Consultant",Vietnamworks
Process Quality Assurance (IT Software),QA engineer,Any Level,N/A,Hitachi Digital Services,Hồ Chí Minh,Negotiable,"Communication Skills, ISO 9001, Quality Assurance, Quality Auditing, Software Process Development",Vietnamworks
Hanoi_Senior Python Dev (Onboard After Tet Holiday)_V000008,backend developer,Senior,N/A,Công Ty TNHH ZIGExN VeNtura,Hồ Chí Minh,Negotiable,"Python, Web Development, English Communication, Microservices",Vietnamworks
KPMG Delivery Center (Kdc) Assistant,data scientist,Any Level,N/A,Chi Nhánh Công Ty TNHH KPMG,Hồ Chí Minh,Negotiable,"Data Management, Data Processing, Accounting",Vietnamworks
Project Manager (IT field | ERM | D365 F&O),project manager,Any Level,N/A,Chi Nhánh Công Ty TNHH KPMG,Hồ Chí Minh,Negotiable,"Budget Management, Budget Management, English Communication, Manage ERP Software, Project Management, Risk Management",Vietnamworks
IT Engineer (Global Team),software engineer,Any Level,N/A,N/A,N/A,$500.00-1300.00,"IT Helpdesk, Công nghệ thông tin, Hệ thống mạng máy tính, Infrastructure, IT Operations",Vietnamworks
Nhân Viên Đảm Bảo Chất Lượng Dịch Vụ - QA,QA engineer,Any Level,N/A,Công Ty Cổ Phần Viễn Thông FPT,Hà Nội,$61.22-1020.41,"Cải Tiến Chất Lượng, Phần mềm quản lý, Phân Tích Số Liệu, Quản Trị Mạng, Vận Hành Hệ Thống Mạng",Vietnamworks
Chuyên Viên Thiết Kế,embedded systems engineer,Any Level,N/A,CÔNG TY TNHH LAVITE,Hồ Chí Minh,$489.80-734.69,"Thiết Kế Đồ Họa, Sử Dụng Phần Mềm, Tư Duy Sáng Tạo, Quản Lý Thời Gian, Kỹ năng làm việc nhóm",Vietnamworks
Senior Software Developer (Java/c#)[ Chấp Nhận Ứng Viên Đi Làm Sau Tết ],software developer,Senior,N/A,"Amkor Technology Vietnam LLC.,",Hồ Chí Minh,Negotiable,"C#, Java Database, Java Se, JavaScript ES4, Java Web",Vietnamworks
Solution Engineer (Ict/it Solutions),software engineer,Any Level,N/A,Công Ty TNHH Công Nghệ Hồng Cơ,Hồ Chí Minh,$400.00-1200.00,"Hạ Tầng Công Nghệ, Hạ Tầng Hệ Thống, Kỹ Thuật Máy Tính, ICT, IT Infrastructure Management",Vietnamworks
Data/senior Data Engineer,data engineer,Senior,N/A,Navigos Search's Client,Hà nội,$2000.00-3000.00,"Cloud Computing, Communication, Python, Scala",Vietnamworks
Phú Quốc - Chuyên Viên Giám Sát IT - Dự Án Park Hyatt,IT professional,Any Level,N/A,Công Ty BIM Group Kiên Giang,N/A,$900.00-1200.00,"Quản Lý Cơ Điện, Giám Sát Cơ Điện, Điện Nhẹ, IT Project Management, IT Infrastructure Management",Vietnamworks
Consumer Banking Data Analyst,data analyst,Any Level,N/A,Cathay United Bank,Taiwan,Negotiable,"English, Chinese, Data Analytics, Data Processing, SQL",Vietnamworks
IT Intern (Work in Long Thành - Shuttle Bus from Bien Hoa),IT professional,Intern,N/A,Mainetti (Vietnam),Hồ Chí Minh,Negotiable,"IT, SAP, Master Data Management SAP, SAP System, IT Management",Vietnamworks
Machine Learning Engineer,software engineer,Any Level,N/A,Stimulai,N/A,$800.00-1500.00,"Python, Machine Learning, Data Mining, Artificial Intelligence",Vietnamworks
"Software Engineer - Integration Build (Opensource System, C, C++, Python)",software engineer,Any Level,N/A,LG Electronics R&D Vietnam,Hà Nội,$2200.00,"C++, Python, Integration Management, Shell scripts, Linux",Vietnamworks
Business Analyst,business analyst,Any Level,N/A,Titan Dealer Management Solutions Pty. Ltd.,Hồ Chí Minh,Negotiable,"Business Analysis, Software Lifecycle Management, Agile Methodologies, Data Analysis, User Acceptance Testing",Vietnamworks
Business Analysis Executive,business intelligence analyst,Any Level,N/A,Công Ty TNHH Coats Footwear Việt Nam,Đồng Nai,$1000.00-1500.00,"Business Analysis, Business Model, Forecast Analysis, Power BI, Sales Analysis",Vietnamworks
Join The Ocean Villas As A IT Officer,IT professional,Any Level,N/A,The Ocean Villas At The Ocean Resort,Hồ Chí Minh,Negotiable,"System Administration, SQL Server, Technical Management, Windows Server, Backup",Vietnamworks
Project Process Analyst,backend developer,Any Level,N/A,Công Ty TNHH Japfa Comfeed Việt Nam,"Biên Hòa, Đồng Nai",Negotiable,"English communication, Basic Python, FastAPI, Sql Queries",Vietnamworks
Full-Stack Developer (Đào Tạo Chuyển Đổi Sang Web3 Blockchain Expert) - Work Remotely,full stack developer,Lead/Expert,N/A,Công ty TNHH Đầu tư Citizen Pathway,Hồ Chí Minh,Negotiable,"JavaScript, Typescript, React, Node.js, Blockchain",Vietnamworks
Senior Full Stack Developer,full stack developer,Senior,N/A,SG Zone,Hà Nội,$1800.00-2200.00,"PHP, JavaScript, Linux, REST API",Vietnamworks
Thực Tập Sinh Công Nghệ Thông Tin,data scientist,Any Level,N/A,Công Ty TNHH Sản Xuất Và Kinh Doanh Vinfast - Thành Viên Của Vingroup,Hà Nội,$200.00,"Công nghệ thông tin, AI, Tiếng Anh, IT Software, Lập Trình",Vietnamworks
Data Controller & Plant Admin,DevOps engineer,Any Level,N/A,Unilever Vietnam,Hồ Chí Minh,$600.00-700.00,"Basic English, Data Analysis, Inventory Control, System Monitoring",Vietnamworks
"DevOps Engineer (Network, Cloud)",DevOps engineer,Any Level,N/A,Skylab Innogram Vietnam LLC,Hồ Chí Minh,Negotiable,"DevOps, Network, Cloud, Service Operations, Shell Script",Vietnamworks
IT Analyst (MES),IT professional,Any Level,N/A,Công Ty TNHH Sản Xuất First Solar Việt Nam,Hồ Chí Minh,Negotiable,"SQL, Software Engineering, QC Systems",Vietnamworks
PLM Maintenance Senior,backend developer,Senior,N/A,VINFAST TRADING AND PRODUCTION JSC,Hà nội,Negotiable,"Analytical Skills, Java Web Framework, Information Technology, Engineering Software, Framework",Vietnamworks
Visual Designer,data scientist,Any Level,N/A,Navigos Group,"Hồ Chí Minh, Hà nội",$1224.49-1836.73,"Creative Problem Solving, Figma, Graphic Design, Illustrator, Illustrator, Photoshop",Vietnamworks
(Senior) Software Backend Engineer,backend developer,Senior,N/A,TIKI Company Limited,Hồ Chí Minh,Negotiable,"Java, Golang, Microservices, Ci/Cd Methodologies, Problem-solving",Vietnamworks
Cyber Security Analyst/ Consultants,IT professional,Any Level,N/A,C.E.O,Hà Nội,Negotiable,"Cyber Security, Azure, SOC, Cloud, Network Infrastructure",Vietnamworks
Data Analyst and Project Assistant,data analyst,Any Level,N/A,Bosch Global Software Technologies Company Limited,Hồ Chí Minh,Negotiable,"Data analysis, Excel, SQL, Data Visualization",Vietnamworks
BI Developer,software developer,Any Level,N/A,MDC Precision Vietnam,Hồ Chí Minh,$1200.00,"Power BI, MS SQL, Database Development, Database Administration, Database Administration, Database Administration",Vietnamworks
Applied AI Scientist,data scientist,Any Level,N/A,Công Ty Cổ Phần Giải Pháp Gene,Hồ Chí Minh,Negotiable,"AI, Biological Data Analysis, Data Science, Ph.D, Master’s degree in AI",Vietnamworks
IT Infrastructure & Helpdesk Staff,IT support,Any Level,N/A,"Piaggio Vietnam Co., Ltd (Pvn)","Hà nội, Vinh, Hồ Chí Minh",Negotiable,"IT Infrastructure Management, Information Security, IT Helpdesk, Network Administration, Technical Support",Vietnamworks
Phát triển và Vận hành Giải pháp Công nghệ Thu hồi nợ,frontend developer,Any Level,N/A,Ngân Hàng TMCP Quốc Tế Việt Nam (VIB),Hồ Chí Minh,Negotiable,"Java, Problem Solving, Python, React Native, SQL",Vietnamworks
Chuyên Viên Lập Trình - Phòng Quản Trị Thông Tin,backend developer,Any Level,N/A,Trường Đại Học Nguyễn Tất Thành,Hồ Chí Minh,$800.00-1500.00,"C#, .Net, SQL, ASP.NET, Lập Trình Phần Mềm",Vietnamworks
Kỹ Sư AI,data scientist,Any Level,N/A,Công Ty TNHH Canon Việt Nam,Hà Nội,Negotiable,"TOEIC, AI/ML, Python, PyTorch, MLOps",Vietnamworks
Senior Data Engineer ( AWS ),data engineer,Senior,N/A,GTV VIETNAM,N/A,Negotiable,"AWS Services, Python, Data Engineer, Data Modeling Expertise, Data Warehouse Systems",Vietnamworks
