Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform,Job Link
Helpdesk Officer,,,2 - 3 Năm,Vietnamese-German University (VGU),Bình Dương,15 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/helpdesk-officer.35C2ACCE.html
TRƯỞNG PHÒNG CÔNG NGHỆ THÔNG TIN,,,1 - 10 Năm,Công Ty Cổ Phần Tập Đoàn BNA,Hà Nội,Cạnh Tranh,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-cong-nghe-thong-tin.35C2ABC0.html
AUTOMATION TESTER,,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/automation-tester.35C27212.html
Chuyên viên kiểm thử phần mềm (TESTER),,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kiem-thu-phan-mem-tester.35C2720F.html
Software  - Project Manager (PM),,,3 - 5 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"JIRA, Confluence, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-project-manager-pm.35C27211.html
DATA ENGINEER,,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-engineer.35C27214.html
QC MANUAL TESTER,,,Trên 2 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Python, SQL, JavaScript, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/qc-manual-tester.35C27210.html
Chuyên viên kinh doanh phần mềm quản trị doanh nghiệp,,,1 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,ERP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-phan-mem-quan-tri-doanh-nghiep.35C27217.html
Business Analyst,,,3 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,"Data analysis, Analysis, JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst.35C27213.html
Nhân Viên Kinh Doanh (Sản Phẩm Phần Mềm ERP),,,1 - 8 Năm,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-san-pham-phan-mem-erp.35C27216.html
UI/UX Designer,,,3 - 5 Năm,Bảo mật,Hồ Chí Minh,25 Tr - 40 Tr VND,"HTML, CSS, NoSQL, Agile, Scrum, Figma, Adobe XD, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ui-ux-designer.35C29B89.html
Chuyên viên/ Chuyên viên cao cấp Quản trị hệ thống (Máy chủ & Lưu trữ) - Ban Dự án (HO24.252),,,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-quan-tri-he-thong-may-chu-luu-tru-ban-du-an-ho24-252.35C21888.html
Chuyên Viên Công Nghệ Thông Tin,,,2 - 3 Năm,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Bà Rịa - Vũng Tàu,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cong-nghe-thong-tin.35C21826.html
Chuyên viên cao cấp Phân tích nghiệp vụ - Ban Dự án - Senior Business Analyst - Ban Dự án (HO24.248),,,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ban-du-an-senior-business-analyst-ban-du-an-ho24-248.35C21873.html
Chuyên viên/ Chuyên viên cao cấp Phát triển T24 - Dev T24 - Ban Dự án (HO24.247),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-phat-trien-t24-dev-t24-ban-du-an-ho24-247.35C2186D.html
Chuyên viên/ Chuyên viên cao cấp Kỹ sư Dữ liệu - Data Engineer - Ban Dự án (HO24.246),,,Trên 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chuyen-vien-cao-cap-ky-su-du-lieu-data-engineer-ban-du-an-ho24-246.35C2186B.html
Nhân viên Quản trị hệ thống và Hỗ trợ người dùng,,,3 - 8 Năm,Công Ty Cổ Phần Địa Ốc Phú Long,Hồ Chí Minh,Cạnh Tranh,"AWS, Azure, TCP/IP, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-tri-he-thong-va-ho-tro-nguoi-dung.35C2946F.html
NHÂN VIÊN VI TÍNH KHO TRUNG TÂM PHÂN PHỐI BÌNH DƯƠNG,,,,Liên Hiệp HTX Thương Mại TPHCM - SAIGON CO.OP,Bình Dương,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-vi-tinh-kho-trung-tam-phan-phoi-binh-duong.35C2995A.html
Thực tập sinh IT,,,,TECOTEC Technology,Hà Nội,Lên đến 2 Tr VND,"SQL, C#, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-it.35C2A8D2.html
Lập Trình Viên Mobile App,,,3 - 5 Năm,Công ty TNHH Bình Việt Đức (BIVID),Hồ Chí Minh,20 Tr - 25 Tr VND,"Java, React, RESTful, Firebase, GraphQL, Android, iOS, Swift, Kotlin, Flutter, React Native",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-mobile-app.35C2A8AA.html
SAP FICO Specialist,,,Trên 2 Năm,Wipro Consumer Care Vietnam,Bình Dương,Cạnh Tranh,SAP,Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-fico-specialist.35C21674.html
Lập Trình Viên ASP.NET,,,3 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"SQL, .NET, .Net, C#",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-asp-net.35C215C0.html
Lập Trình Viên ASP.NET,,,3 - 5 Năm,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Cạnh Tranh,"SQL, .NET, .Net, C#",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-asp-net.35C215B3.html
Chuyên viên Quản lý rủi ro công nghệ thông tin,,,2 - 5 Năm,Ngân Hàng Thương Mại Cổ Phần Nam Á,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-rui-ro-cong-nghe-thong-tin.35C26F4F.html
Senior Business Analyst (Digital Lending/LOS) - Risk Strategy Department - Ho Chi Minh - TA108,,,4 - 8 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí Minh,Cạnh tranh,"SQL, Power BI, Excel, Power Point",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-analyst-digital-lending-los-risk-strategy-department-ho-chi-minh-ta108.35C26FCB.html
Application Engineer (Microsoft Dynamics 365 and Power Platform),,,3 - 7 Năm,De Heus LLC,Hồ Chí Minh,Cạnh tranh,"SQL, Azure, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/application-engineer-microsoft-dynamics-365-and-power-platform.35C27067.html
Hà Nội - Senior Human Resources Manager,,,5 - 10 Năm,Công Ty Cổ Phần Công Nghệ Sen Đỏ,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/ha-noi-senior-human-resources-manager.35C26EAF.html
SE - Network Engineer (Working in Ha Noi Office),,,1 - 2 Năm,"Trends & Technologies, Inc. Vietnam Co. Limited",Hà Nội,Cạnh tranh,"Agile, Networking, TCP/IP, Firewall",Careerviet,https://careerviet.vn/vi/tim-viec-lam/se-network-engineer-working-in-ha-noi-office.35C26E98.html
Junior Mobile Developer (Flutter),,,2 - 5 Năm,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,"1,000 - 1,500 USD","RESTful, Restful API, Git, UI/UX, Android, iOS, Flutter",Careerviet,https://careerviet.vn/vi/tim-viec-lam/junior-mobile-developer-flutter.35C26E71.html
Giám sát IT (Chuyên hệ thống ERP)/ ERP Supervisor,,,5 - 7 Năm,CÔNG TY TNHH CIRQL MANUFACTURING VIETNAM,Bình Dương,25 Tr - 30 Tr VND,"SQL, Azure, ERP, Business Intelligence, ETL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/giam-sat-it-chuyen-he-thong-erp-erp-supervisor.35C2A5C8.html
[BỆNH VIỆN ĐH PHENIKAA] IT HELPDESK,,,1 - 2 Năm,BỆNH VIỆN ĐẠI HỌC PHENIKAA,Hà Nội,12 Tr - 17 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/benh-vien-dh-phenikaa-it-helpdesk.35C2A313.html
LẬP TRÌNH VIÊN,,,09/01/2025,Công Ty Cổ Phần Phát Triển Việt Úc,Hồ Chí Minh,10 Tr - 25 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien.35C2A624.html
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,,,Chưa có kinh nghiệm,Koei Tecmo Software Vietnam,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/game-designer-lap-ke-hoach-cho-game.35C20FBC.html
Chuyên viên Cấp cao Phân tích kinh doanh - Hà Nội - TA133,,,4 - 6 Năm,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Cạnh Tranh,"SQL, Excel, R",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cap-cao-phan-tich-kinh-doanh-ha-noi-ta133.35C20FF4.html
"SAP BASIS CONSULTANT French speaking, Fresher acceptable",,,1 - 12 Năm,Teamwork Vietnam Ltd,Hồ Chí Minh,Cạnh Tranh,"SQL, Linux, Unix, SAP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/sap-basis-consultant-french-speaking-fresher-acceptable.35C20F23.html
Data Analyst (DA),,,2 - 3 Năm,Công ty TNHH MTV Sen Vàng Việt Nam,Hồ Chí Minh,Cạnh Tranh,"SQL, Tableau, Power BI, Excel, Big Data",Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-da.35C2AE49.html
Marketing Manager,,,,Công ty Cổ phần Đầu Tư Rovi Holdings,Hồ Chí Minh,40 Tr - 60 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/marketing-manager.35C2A9D9.html
Senior Laravel Developer,,,3 - 5 Năm,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh,Cạnh Tranh,"ReactJS, NodeJS, MongoDB, Docker, Laravel, MySQL, ElasticSearch, Git, NoSQL",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-laravel-developer.35C20D97.html
Local Field Manager - Solar & Commercial Products,,,5 - 20 Năm,TÜV Rheinland Vietnam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/local-field-manager-solar-commercial-products.35C268D8.html
"Chuyên viên quản trị, vận hành hạ tầng VDI (System Admin)  - Khối Công nghệ thông tin (HO24.316)",,,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,VMware,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-ha-tang-vdi-system-admin-khoi-cong-nghe-thong-tin-ho24-316.35C26932.html
Senior Frontend Developer (React),,,5 - 20 Năm,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,"1,000 - 3,000 USD","JavaScript, HTML, CSS, ReactJS, Analysis, Firebase, GraphQL, Git, Agile, UI/UX, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-frontend-developer-react.35C26936.html
Chuyên viên chính/Chuyên viên cao cấp Xây Dựng Sản Phẩm Thẻ,,,1 - 2 Năm,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-xay-dung-san-pham-the.35C269FE.html
Employee Engagement Officer/ Executive,,,1 - 2 Năm,SPS Vietnam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/employee-engagement-officer-executive.35C26852.html
"Senior Backend Developer, PHP API",,,5 - 20 Năm,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,"1,000 - 3,000 USD","Python, SQL, Analysis, PHP, RESTful, Docker, Kubernetes, gRPC, Laravel, Git, CI/CD, Linux, Shell scripting, Load Balancing, Kafka, RabbitMQ",Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-backend-developer-php-api.35C26921.html
Kiểm toán viên (mảng Công nghệ/ Dữ liệu) - Auditor (IT/ Model/ Data) - Cơ quan Kiểm toán nội bộ (HO24.314),,,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/kiem-toan-vien-mang-cong-nghe-du-lieu-auditor-it-model-data-co-quan-kiem-toan-noi-bo-ho24-314.35C268CF.html
Nhân viên Web Developer,,,1 - 2 Năm,Công ty Cổ phần Đầu tư Thương mại Bách Tường Phát,Hồ Chí Minh,12 Tr - 15 Tr VND,"SQL, JavaScript, HTML, CSS, React, Vue.js, NoSQL, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-web-developer.35C2AFD4.html
IT Security,,,3 - 4 Năm,"Rochdale Spears Co., Ltd.",Bình Dương,Cạnh tranh,Analysis,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-security.35C26689.html
Kỹ sư Phát triển AI - AI Engineer - Khối Công nghệ thông tin (HO24.287),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"Python, C/C++, RESTful, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-ai-ai-engineer-khoi-cong-nghe-thong-tin-ho24-287.35C26642.html
Tester - Khối Dữ liệu (HO24.295),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester-khoi-du-lieu-ho24-295.35C26682.html
Data Analyst - Khối Dữ liệu (HO24.294),,,2 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-khoi-du-lieu-ho24-294.35C26685.html
Chuyên viên/CVCC Phân tích Khách hàng cá nhân - Individual Customer Analysis - Khối Dữ liệu (HO24.303),,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-khach-hang-ca-nhan-individual-customer-analysis-khoi-du-lieu-ho24-303.35C2669D.html
QC Tester (ERP),,,1 - 3 Năm,"Un-Available LTD Co.,",Hồ Chí Minh,Cạnh Tranh,"Analysis, RESTful, Azure, Restful API, JIRA, Agile, Scrum, Figma, Adobe XD, WordPress",Careerviet,https://careerviet.vn/vi/tim-viec-lam/qc-tester-erp.35C28EB4.html
Nhân viên IT- Quản trị hệ thống,,,3 - 5 Năm,CÔNG TY CỔ PHẦN THƯƠNG MẠI VICTA,Bình Dương,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-quan-tri-he-thong.35C28D6F.html
IT Manager,,,,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-manager.35C28D48.html
Frontend Developer (Angular) - VELA,,,2 - 3 Năm,Indo Trans Logistics,Hồ Chí Minh,Cạnh Tranh,"RESTful, Docker, UI/UX, Nginx",Careerviet,https://careerviet.vn/vi/tim-viec-lam/frontend-developer-angular-vela.35C28E8A.html
113654 - Market Researcher - Gaming,,,Trên 2 Năm,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,25 Tr - 30 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/113654-market-researcher-gaming.35C29090.html
IT Business Analyst,,,,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/it-business-analyst.35C28FCD.html
Product Owner (PO),,,2 - 3 Năm,Công ty Cổ Phần Công Nghệ Du Lịch Gotadi,Hồ Chí Minh,Cạnh Tranh,"JIRA, Confluence, Agile, Scrum",Careerviet,https://careerviet.vn/vi/tim-viec-lam/product-owner-po.35C29108.html
Nhân viên QC Và Quản trị hệ thống,,,Lên đến 1 Năm,Cty TNHH Yakult Việt Nam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-qc-va-quan-tri-he-thong.35C2A1DC.html
Software Engineer Intern,,,,Yes4All Trading Services Company Limited,Hồ Chí Minh,Cạnh Tranh,"Java, NodeJS, Docker, Kubernetes, Redis, Git, CI/CD",Careerviet,https://careerviet.vn/vi/tim-viec-lam/software-engineer-intern.35C2ACE7.html
Chuyên Viên Hạ Tầng Mạng,,,,Tập Đoàn Lộc Trời,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ha-tang-mang.35C2ABF4.html
"CV/CVC/CVCC Phát triển ứng dụng (.net)  - Làm việc tại TSC Hà Đông, Hà Nội",,,Trên 3 Năm,Ngân hàng TMCP Việt Á – VietABank,Hà Nội,Cạnh Tranh,"Java, C#, MySQL, Linux",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvc-cvcc-phat-trien-ung-dung-net-lam-viec-tai-tsc-ha-dong-ha-noi.35C20865.html
Nhân viên lập trình,,,,CÔNG TY TNHH HWASEUNG VINA,Đồng Nai,Cạnh Tranh,"CSS, React, TypeScript",Careerviet,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-lap-trinh.35C29EF2.html
Trưởng nhóm IT HelpDesk,,,5 - 8 Năm,Công Ty Cổ Phần TM & DV Phong Vũ,Hồ Chí Minh,22 Tr - 28 Tr VND,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-it-helpdesk.35C29E2F.html
Trưởng Phòng Công Nghệ Thông Tin,,,2 - 5 Năm,Công ty cổ phần Người Bạn Vàng,Hồ Chí Minh,Cạnh Tranh,"RESTful, PostgreSQL, MySQL, Git, Linux, JIRA",Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-phong-cong-nghe-thong-tin.35C2AB37.html
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Khối Dữ liệu (HO24.224),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-cong-nghe-mo-hinh-ai-ml-ops-khoi-du-lieu-ho24-224.35C20773.html
Business Analyst - Khối Dữ liệu (HO24.218),,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/business-analyst-khoi-du-lieu-ho24-218.35C20787.html
Data Architect - Khối Dữ liệu (HO24.220),,,Trên 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-architect-khoi-du-lieu-ho24-220.35C20783.html
Chuyên viên/CVCC/Chuyên gia Quản lý cấu trúc dữ liệu - Khối Dữ liệu (HO24.222),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,Tableau,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-chuyen-gia-quan-ly-cau-truc-du-lieu-khoi-du-lieu-ho24-222.35C2077A.html
Chuyên viên/CVCC/Chuyên gia Chính sách và chất lượng dữ liệu - Khối Dữ liệu (HO24.221),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-chuyen-gia-chinh-sach-va-chat-luong-du-lieu-khoi-du-lieu-ho24-221.35C2077F.html
Tester - Khối Dữ liệu (HO24.217),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,SQL,Careerviet,https://careerviet.vn/vi/tim-viec-lam/tester-khoi-du-lieu-ho24-217.35C20781.html
CV/CVCC phát triển nền tảng đa kênh,,,1 - 5 Năm,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Cạnh tranh,"Java, SQL, AWS, Agile, Scrum, Microservices",Careerviet,https://careerviet.vn/vi/tim-viec-lam/cv-cvcc-phat-trien-nen-tang-da-kenh.35C206DA.html
Lập trình viên Backend - Backend Developer (Java) - Khối Ngân hàng số (HO24.213),,,Trên 3 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"Java, HTML5, JQuery, AWS, Azure, GCP, Bootstrap, jQuery, Spring, PostgreSQL, MySQL, REST API, AI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-backend-backend-developer-java-khoi-ngan-hang-so-ho24-213.35C20733.html
Data Analyst - Khối Dữ liệu (HO24.215),,,Trên 2 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/data-analyst-khoi-du-lieu-ho24-215.35C20777.html
Chuyên viên/CVCC Mô hình kinh doanh (Data scientist) - Khối Dữ liệu (HO24.223),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-mo-hinh-kinh-doanh-data-scientist-khoi-du-lieu-ho24-223.35C20776.html
"DevOps Engineer (Python, Nodejs, Java) - Khối Ngân hàng số (HO24.214)",,,,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"MongoDB, PostgreSQL, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-python-nodejs-java-khoi-ngan-hang-so-ho24-214.35C20772.html
Chuyên viên/CVCC Phân tích quản trị - Khối Dữ liệu (HO24.228),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-phan-tich-quan-tri-khoi-du-lieu-ho24-228.35C20738.html
Kỹ sư Phát triển AI - Khối Công nghệ thông tin (HO24.231),,,1 - 5 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"Python, Java, RESTful, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-ai-khoi-cong-nghe-thong-tin-ho24-231.35C204F4.html
Kỹ Sư Phát Triển Front End - Khối Công nghệ thông tin (HO24.232),,,Trên 1 Năm,Ngân Hàng TMCP Quân Đội,Hà Nội,Cạnh tranh,"JavaScript, HTML5, CSS3, ReactJS, TypeScript, Git",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ky-su-phat-trien-front-end-khoi-cong-nghe-thong-tin-ho24-232.35C204F8.html
Trưởng nhóm IT Helpdesk,,,Trên 3 Năm,CÔNG TY TNHH ĐẦU TƯ VÀ TƯ VẤN EUREKA,Hà Nội,15 Tr - 35 Tr VND,PC,Careerviet,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-it-helpdesk.35C29AFA.html
UI/UX - Graphic Designer,,,2 - 5 Năm,Medigo Software,Hồ Chí Minh,10 Tr - 15 Tr VND,"Figma, UI/UX",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ui-ux-graphic-designer.35C29C03.html
Power BI Developer,,,3 - 6 Năm,East West Industries Vietnam LLC.,Bình DươngHồ Chí MinhĐồng Nai,Cạnh Tranh,"SQL, Power BI, SAP, ERP",Careerviet,https://careerviet.vn/vi/tim-viec-lam/power-bi-developer.35C296F4.html
Specialist - IT Support,,,2 - 4 Năm,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Cạnh Tranh,"TCP/IP, Unity",Careerviet,https://careerviet.vn/vi/tim-viec-lam/specialist-it-support.35C29944.html
Intern Data Analyst,,,,CÔNG TY CỔ PHẦN GIẢI PHÁP THANH TOÁN SỐ (ứng dụng MFAST),Hồ Chí Minh,Cạnh Tranh,"Excel, Data analysis, Analysis, Business Intelligence",Careerviet,https://careerviet.vn/vi/tim-viec-lam/intern-data-analyst.35C2A59B.html
Chuyên Viên/ CVCC Kiểm Thử Phần Mềm (Tester),,,Trên 1 Năm,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Cạnh Tranh,"Excel, MS Excel, JIRA, Confluence, Agile",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cvcc-kiem-thu-phan-mem-tester.35C1FDE2.html
Senior Business Development Executive,,,Trên 3 Năm,EEO Vietnam,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/senior-business-development-executive.35C1FA88.html
Quản lý nhóm (Team Leader),,,Trên 5 Năm,Công ty TNHH Giải Pháp Số Toàn Cầu,Hồ Chí Minh,Cạnh Tranh,,Careerviet,https://careerviet.vn/vi/tim-viec-lam/quan-ly-nhom-team-leader.35C1FE5E.html
Chuyên Viên Cao Cấp Phát Triển Phần Mềm (Java Backend),,,3 - 5 Năm,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Cạnh Tranh,"Java, RESTful, Spring, PostgreSQL, MySQL, Redis, ElasticSearch, GitHub, JIRA, Agile, Scrum, Kafka",Careerviet,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phat-trien-phan-mem-java-backend.35C1FF69.html
HO - Khối Kiểm toán nội bộ - Chuyên viên Kiểm toán Công nghệ thông tin,,,Trên 4 Năm,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Cạnh Tranh,"Python, SQL, Tableau, Power BI",Careerviet,https://careerviet.vn/vi/tim-viec-lam/ho-khoi-kiem-toan-noi-bo-chuyen-vien-kiem-toan-cong-nghe-thong-tin.35C1FEC5.html
